R_l,L_l,R_dl,L_dl,R_alpha,L_alpha,R_d_alpha,L_d_alpha,R_F,L_F,R_T,L_T,R_theta1,L_theta1,R_theta2,L_theta2,R_d_theta1,L_d_theta1,R_d_theta2,L_d_theta2
0.354002,0.369932,0.014069,-0.000000,-0.527265,0.950565,-0.241779,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.581531,-12.322823,12.810194,-10.908823,-0.186813,-0.010990,-0.296703,-0.010990
0.354245,0.369932,0.030922,-0.000000,-0.530513,0.950565,-0.307715,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.583819,-12.322823,12.805998,-10.908823,-0.186813,-0.010990,-0.428570,-0.010990
0.354780,0.369932,0.044892,-0.000000,-0.534898,0.950565,-0.428585,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.586108,-12.322823,12.799513,-10.908823,-0.252747,-0.010990,-0.604397,-0.010990
0.355461,0.369932,0.064399,-0.000000,-0.539862,0.950565,-0.527562,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.588397,-12.322823,12.791883,-10.908823,-0.274727,-0.010990,-0.780220,-0.010990
0.356289,0.369932,0.075390,-0.000000,-0.546151,0.950565,-0.637475,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.591449,-12.322823,12.782347,-10.908823,-0.340660,-0.010990,-0.934067,-0.010990
0.357207,0.369932,0.094627,-0.000000,-0.553968,0.950565,-0.758337,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.595645,-12.322823,12.770903,-10.908823,-0.384617,-0.010990,-1.131866,-0.010990
0.358220,0.369932,0.102650,-0.000000,-0.563320,0.950565,-0.923332,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.600986,-12.322823,12.757551,-10.908823,-0.516483,-0.010990,-1.329670,-0.010990
0.359325,0.369932,0.116056,-0.000000,-0.573803,0.950565,-1.000241,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.607089,-12.322823,12.742674,-10.908823,-0.538460,-0.010990,-1.461540,-0.010990
0.360566,0.369932,0.118331,-0.000000,-0.585637,0.950565,-1.187258,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.613955,-12.322823,12.725888,-10.908823,-0.714287,-0.010990,-1.659340,-0.010990
0.361804,0.369932,0.124143,-0.000000,-0.598987,0.950565,-1.344589,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.622348,-12.322823,12.707578,-10.908823,-0.846153,-0.010990,-1.835163,-0.010990
0.363273,0.369932,0.138604,-0.000000,-0.613292,0.950565,-1.405747,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.630740,-12.322823,12.687360,-10.908823,-0.846153,-0.010990,-1.967033,-0.010990
0.364593,0.369932,0.129865,-0.000000,-0.629314,0.950565,-1.636863,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.641421,-12.322823,12.665997,-10.908823,-1.109890,-0.010990,-2.164837,-0.010990
0.366044,0.369932,0.145305,-0.000000,-0.646293,0.950565,-1.680931,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.652484,-12.322823,12.643108,-10.908823,-1.087914,-0.010990,-2.274727,-0.010990
0.367675,0.369932,0.157749,-0.000000,-0.664414,0.950565,-1.823867,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.663928,-12.322823,12.618313,-10.908823,-1.175823,-0.010990,-2.472527,-0.010990
0.369387,0.369932,0.175267,-0.000000,-0.683296,0.950565,-1.878957,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.675754,-12.322823,12.592372,-10.908823,-1.153847,-0.010990,-2.604397,-0.010990
0.371406,0.369932,0.202753,-0.000000,-0.702751,0.950565,-1.933940,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.686818,-12.322823,12.564525,-10.908823,-1.087914,-0.010990,-2.780220,-0.010990
0.373591,0.369932,0.216467,-0.000000,-0.722586,0.950565,-1.999838,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.697499,-12.322823,12.535532,-10.908823,-1.087914,-0.010990,-2.912086,-0.010990
0.375935,0.369932,0.240019,-0.000000,-0.742796,0.950565,-1.977989,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.707799,-12.322823,12.505396,-10.908823,-0.956043,-0.010990,-3.000000,-0.010990
0.378559,0.369932,0.254878,-0.000000,-0.762831,0.950565,-2.010892,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.716573,-12.322823,12.474114,-10.908823,-0.912086,-0.010990,-3.109890,-0.010990
0.381372,0.369932,0.281523,-0.000000,-0.783050,0.950565,-2.032882,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.724584,-12.322823,12.441689,-10.908823,-0.802197,-0.010990,-3.263737,-0.010990
0.384231,0.369932,0.287309,-0.000000,-0.803263,0.950565,-2.010967,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.732213,-12.322823,12.408882,-10.908823,-0.736263,-0.010990,-3.285713,-0.010990
0.387216,0.369932,0.289973,-0.000000,-0.823868,0.950565,-2.021942,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.739461,-12.322823,12.374931,-10.908823,-0.714287,-0.010990,-3.329670,-0.010990
0.390359,0.369932,0.315899,-0.000000,-0.843509,0.950565,-1.945002,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.744802,-12.322823,12.340980,-10.908823,-0.494507,-0.010990,-3.395603,-0.010990
0.393488,0.369932,0.314643,-0.000000,-0.863352,0.950565,-1.966993,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.750142,-12.322823,12.306646,-10.908823,-0.494507,-0.010990,-3.439560,-0.010990
0.396394,0.369932,0.290402,-0.000000,-0.883565,0.950565,-2.010960,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.756627,-12.322823,12.272696,-10.908823,-0.626373,-0.010990,-3.395603,-0.010990
0.396675,0.369932,0.016086,0.002650,-0.905121,0.950565,-2.021871,-0.021978,-1.009035,0.544630,-9.598467,-1.952052,-7.776845,-12.322823,12.249807,-10.908823,-1.945053,-0.010990,-2.098900,-0.032967
0.395631,0.369932,-0.092667,-0.007951,-0.924959,0.950565,-1.988931,0.021978,-1.009035,0.544630,-9.598467,-1.952052,-7.801641,-12.322823,12.234929,-10.908823,-2.428570,-0.010990,-1.549450,0.054947
0.394988,0.369932,-0.055846,0.002650,-0.943269,0.950565,-1.835074,-0.021978,-1.009035,0.544630,-9.598467,-1.952052,-7.823005,-12.322823,12.219670,-10.908823,-2.098900,-0.010990,-1.571430,-0.032967
0.395028,0.369932,-0.002335,0.002650,-0.961002,0.950565,-1.780145,-0.021978,-1.009035,0.544630,-9.598467,-1.952052,-7.840552,-12.322823,12.201741,-10.908823,-1.791210,-0.010990,-1.769230,-0.032967
0.395148,0.369932,0.006961,-0.000000,-0.977602,0.950565,-1.648281,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.856574,-12.322823,12.184574,-10.908823,-1.615383,-0.010990,-1.681320,-0.010990
0.395231,0.369932,0.004629,-0.000000,-0.992859,0.950565,-1.527391,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.871451,-12.322823,12.168934,-10.908823,-1.505493,-0.010990,-1.549450,-0.010990
0.395272,0.369932,0.009272,-0.000000,-1.007164,0.950565,-1.439482,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.885566,-12.322823,12.154438,-10.908823,-1.395603,-0.010990,-1.483517,-0.010990
0.395431,0.369932,0.016224,-0.000000,-1.020898,0.950565,-1.340601,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.898536,-12.322823,12.139942,-10.908823,-1.263737,-0.010990,-1.417583,-0.010990
0.395471,0.369932,0.004627,-0.000000,-1.033678,0.950565,-1.285662,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.911124,-12.322823,12.126972,-10.908823,-1.263737,-0.010990,-1.307693,-0.010990
0.395470,0.369932,-0.002327,-0.000000,-1.046648,0.950565,-1.274676,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.924094,-12.322823,12.114002,-10.908823,-1.285713,-0.010990,-1.263737,-0.010990
0.395470,0.369932,0.002312,-0.000000,-1.059237,0.950565,-1.230725,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.936685,-12.322823,12.101413,-10.908823,-1.219780,-0.010990,-1.241756,-0.010990
0.395551,0.369932,-0.000008,-0.000000,-1.071064,0.950565,-1.197764,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.948129,-12.322823,12.089206,-10.908823,-1.197803,-0.010990,-1.197803,-0.010990
0.395511,0.369932,0.002310,-0.000000,-1.083080,0.950565,-1.186771,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.960336,-12.322823,12.077380,-10.908823,-1.175823,-0.010990,-1.197803,-0.010990
0.395430,0.369932,-0.002327,-0.000000,-1.095285,0.950565,-1.208745,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.972924,-12.322823,12.065555,-10.908823,-1.219780,-0.010990,-1.197803,-0.010990
0.395551,0.369932,0.004626,-0.000000,-1.106922,0.950565,-1.153806,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.983987,-12.322823,12.053347,-10.908823,-1.131866,-0.010990,-1.175823,-0.010990
0.395511,0.369932,-0.004646,-0.000000,-1.118937,0.950565,-1.153802,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-7.996194,-12.322823,12.041521,-10.908823,-1.175823,-0.010990,-1.131866,-0.010990
0.395511,0.369932,-0.004647,-0.000000,-1.130762,0.950565,-1.197758,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.008019,-12.322823,12.029696,-10.908823,-1.219780,-0.010990,-1.175823,-0.010990
0.395592,0.369932,0.009257,-0.000000,-1.142587,0.950565,-1.175789,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.019464,-12.322823,12.017488,-10.908823,-1.131866,-0.010990,-1.219780,-0.010990
0.395552,0.369932,-0.002329,-0.000000,-1.154603,0.950565,-1.186774,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.031671,-12.322823,12.005663,-10.908823,-1.197803,-0.010990,-1.175823,-0.010990
0.395512,0.369932,-0.002330,-0.000000,-1.166618,0.950565,-1.186772,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.043878,-12.322823,11.993837,-10.908823,-1.197803,-0.010990,-1.175823,-0.010990
0.395512,0.369932,0.002308,-0.000000,-1.178445,0.950565,-1.186774,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.055705,-12.322823,11.982011,-10.908823,-1.175823,-0.010990,-1.197803,-0.010990
0.395513,0.369932,-0.002328,-0.000000,-1.190269,0.950565,-1.164794,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.067531,-12.322823,11.970185,-10.908823,-1.175823,-0.010990,-1.153847,-0.010990
0.395554,0.369932,0.002309,-0.000000,-1.201520,0.950565,-1.120840,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.078593,-12.322823,11.958741,-10.908823,-1.109890,-0.010990,-1.131866,-0.010990
0.395472,0.369932,-0.006963,-0.000000,-1.212965,0.950565,-1.120840,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.090419,-12.322823,11.947679,-10.908823,-1.153847,-0.010990,-1.087914,-0.010990
0.395512,0.369932,-0.000005,-0.000000,-1.224219,0.950565,-1.131828,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.101481,-12.322823,11.936234,-10.908823,-1.131866,-0.010990,-1.131866,-0.010990
0.395511,0.369932,0.004634,-0.000000,-1.235282,0.950565,-1.087877,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.112544,-12.322823,11.925171,-10.908823,-1.065933,-0.010990,-1.109890,-0.010990
0.395511,0.369932,-0.006956,-0.000000,-1.245965,0.950565,-1.076893,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.123225,-12.322823,11.914490,-10.908823,-1.109890,-0.010990,-1.043957,-0.010990
0.395511,0.369932,0.002315,-0.000000,-1.256650,0.950565,-1.054917,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.133906,-12.322823,11.903809,-10.908823,-1.043957,-0.010990,-1.065933,-0.010990
0.395470,0.369932,-0.002324,-0.000000,-1.267140,0.950565,-1.054911,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.144588,-12.322823,11.893509,-10.908823,-1.065933,-0.010990,-1.043957,-0.010990
0.395552,0.369932,0.009262,-0.000000,-1.277438,0.950565,-0.999974,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.154506,-12.322823,11.882828,-10.908823,-0.956043,-0.010990,-1.043957,-0.010990
0.395473,0.369932,-0.011600,-0.000000,-1.287352,0.950565,-0.988976,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.164805,-12.322823,11.873291,-10.908823,-1.043957,-0.010990,-0.934067,-0.010990
0.395552,0.369932,0.006951,-0.000000,-1.296888,0.950565,-0.945029,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.173961,-12.322823,11.863373,-10.908823,-0.912086,-0.010990,-0.978024,-0.010990
0.395430,0.369932,-0.009278,-0.000000,-1.306622,0.950565,-0.956019,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.184262,-12.322823,11.854217,-10.908823,-1.000000,-0.010990,-0.912086,-0.010990
0.395551,0.369932,0.011582,-0.000000,-1.315969,0.950565,-0.923056,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.193036,-12.322823,11.844298,-10.908823,-0.868134,-0.010990,-0.978024,-0.010990
0.395512,0.369932,-0.006961,-0.000000,-1.325311,0.950565,-0.901074,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.202573,-12.322823,11.835143,-10.908823,-0.934067,-0.010990,-0.868134,-0.010990
0.395592,0.369932,0.006949,-0.000000,-1.334082,0.950565,-0.879099,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.210965,-12.322823,11.825988,-10.908823,-0.846153,-0.010990,-0.912086,-0.010990
0.395470,0.369932,-0.006957,-0.000000,-1.343053,0.950565,-0.879099,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.220502,-12.322823,11.817595,-10.908823,-0.912086,-0.010990,-0.846153,-0.010990
0.395511,0.369932,0.009267,-0.000000,-1.351635,0.950565,-0.846132,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.228894,-12.322823,11.808821,-10.908823,-0.802197,-0.010990,-0.890110,-0.010990
0.395512,0.369932,-0.000004,-0.000000,-1.359642,0.950565,-0.824151,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.236905,-12.322823,11.800810,-10.908823,-0.824177,-0.010990,-0.824177,-0.010990
0.395510,0.369932,0.004635,-0.000000,-1.368038,0.950565,-0.802179,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.245297,-12.322823,11.792418,-10.908823,-0.780220,-0.010990,-0.824177,-0.010990
0.395592,0.369932,0.002311,-0.000000,-1.375667,0.950565,-0.769216,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.252545,-12.322823,11.784407,-10.908823,-0.758244,-0.010990,-0.780220,-0.010990
0.395471,0.369932,-0.004641,-0.000000,-1.383866,0.950565,-0.802173,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.261319,-12.322823,11.776777,-10.908823,-0.824177,-0.010990,-0.780220,-0.010990
0.395551,0.369932,0.006950,-0.000000,-1.391501,0.950565,-0.747238,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.268567,-12.322823,11.768766,-10.908823,-0.714287,-0.010990,-0.780220,-0.010990
0.395472,0.369932,-0.009280,-0.000000,-1.399124,0.950565,-0.758220,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.276578,-12.322823,11.761518,-10.908823,-0.802197,-0.010990,-0.714287,-0.010990
0.395511,0.369932,0.004636,-0.000000,-1.406563,0.950565,-0.714266,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.283826,-12.322823,11.753889,-10.908823,-0.692307,-0.010990,-0.736263,-0.010990
0.395591,0.369932,0.002312,-0.000000,-1.413052,0.950565,-0.637348,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.289929,-12.322823,11.747023,-10.908823,-0.626373,-0.010990,-0.648350,-0.010990
0.395511,0.369932,-0.009274,-0.000000,-1.419914,0.950565,-0.670310,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.297177,-12.322823,11.740538,-10.908823,-0.714287,-0.010990,-0.626373,-0.010990
0.395510,0.369932,0.002315,-0.000000,-1.426406,0.950565,-0.637346,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.303664,-12.322823,11.734052,-10.908823,-0.626373,-0.010990,-0.648350,-0.010990
0.395552,0.369932,-0.002319,-0.000000,-1.432312,0.950565,-0.615370,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.309386,-12.322823,11.727948,-10.908823,-0.626373,-0.010990,-0.604397,-0.010990
0.395470,0.369932,-0.006959,-0.000000,-1.438802,0.950565,-0.615367,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.316253,-12.322823,11.721845,-10.908823,-0.648350,-0.010990,-0.582417,-0.010990
0.395431,0.369932,0.004637,-0.000000,-1.444712,0.950565,-0.582402,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.322356,-12.322823,11.716123,-10.908823,-0.560440,-0.010990,-0.604397,-0.010990
0.395671,0.369932,0.016207,-0.000000,-1.450056,0.950565,-0.527467,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.326552,-12.322823,11.709638,-10.908823,-0.450550,-0.010990,-0.604397,-0.010990
0.395470,0.369932,-0.009275,-0.000000,-1.455965,0.950565,-0.582401,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.333419,-12.322823,11.704679,-10.908823,-0.626373,-0.010990,-0.538460,-0.010990
0.395470,0.369932,-0.000003,-0.000000,-1.462070,0.950565,-0.582403,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.339522,-12.322823,11.698575,-10.908823,-0.582417,-0.010990,-0.582417,-0.010990
0.395631,0.369932,0.013897,-0.000000,-1.467408,0.950565,-0.516473,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.344100,-12.322823,11.692472,-10.908823,-0.450550,-0.010990,-0.582417,-0.010990
0.395512,0.369932,-0.013913,-0.000000,-1.472941,0.950565,-0.560425,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.350204,-12.322823,11.687511,-10.908823,-0.626373,-0.010990,-0.494507,-0.010990
0.395430,0.369932,-0.006958,-0.000000,-1.478666,0.950565,-0.571414,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.356307,-12.322823,11.682171,-10.908823,-0.604397,-0.010990,-0.538460,-0.010990
0.395473,0.369932,0.009272,-0.000000,-1.484192,0.950565,-0.538449,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.361648,-12.322823,11.676449,-10.908823,-0.494507,-0.010990,-0.582417,-0.010990
0.395591,0.369932,0.002315,-0.000000,-1.489350,0.950565,-0.527461,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.366225,-12.322823,11.670727,-10.908823,-0.516483,-0.010990,-0.538460,-0.010990
0.395431,0.369932,-0.013918,-0.000000,-1.495065,0.950565,-0.560422,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.372710,-12.322823,11.665768,-10.908823,-0.626373,-0.010990,-0.494507,-0.010990
0.395470,0.369932,0.002317,-0.000000,-1.500601,0.950565,-0.549436,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.378051,-12.322823,11.660046,-10.908823,-0.538460,-0.010990,-0.560440,-0.010990
0.395592,0.369932,0.006950,-0.000000,-1.506126,0.950565,-0.549438,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.383010,-12.322823,11.653942,-10.908823,-0.516483,-0.010990,-0.582417,-0.010990
0.395470,0.369932,-0.013916,-0.000000,-1.511663,0.950565,-0.538447,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.389113,-12.322823,11.648983,-10.908823,-0.604397,-0.010990,-0.472527,-0.010990
0.395350,0.369932,-0.006962,-0.000000,-1.516430,0.950565,-0.461525,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.394454,-12.322823,11.644787,-10.908823,-0.494507,-0.010990,-0.428570,-0.010990
0.395311,0.369932,-0.004644,-0.000000,-1.520434,0.950565,-0.384602,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.398650,-12.322823,11.640972,-10.908823,-0.406593,-0.010990,-0.362637,-0.010990
0.395471,0.369932,0.020867,-0.000000,-1.523106,0.950565,-0.263733,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.400558,-12.322823,11.637539,-10.908823,-0.164837,-0.010990,-0.362637,-0.010990
0.395550,0.369932,0.004634,-0.000000,-1.525398,0.950565,-0.252743,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.402465,-12.322823,11.634869,-10.908823,-0.230770,-0.010990,-0.274727,-0.010990
0.395390,0.369932,-0.013919,-0.000000,-1.527685,0.950565,-0.230764,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.405517,-12.322823,11.633343,-10.908823,-0.296703,-0.010990,-0.164837,-0.010990
0.395430,0.369932,-0.000000,-0.000000,-1.529399,0.950565,-0.164832,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.407043,-12.322823,11.631435,-10.908823,-0.164837,-0.010990,-0.164837,-0.010990
0.395432,0.369932,-0.002320,-0.000000,-1.532449,0.950565,-0.241751,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.410094,-12.322823,11.628384,-10.908823,-0.252747,-0.010990,-0.230770,-0.010990
0.395430,0.369932,-0.002321,-0.000000,-1.535885,0.950565,-0.329661,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.413527,-12.322823,11.624950,-10.908823,-0.340660,-0.010990,-0.318680,-0.010990
0.395390,0.369932,0.002320,-0.000000,-1.539892,0.950565,-0.395595,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.417724,-12.322823,11.621136,-10.908823,-0.384617,-0.010990,-0.406593,-0.010990
0.395513,0.369932,0.006952,-0.000000,-1.544655,0.950565,-0.483504,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.421920,-12.322823,11.615795,-10.908823,-0.450550,-0.010990,-0.516483,-0.010990
0.395349,0.369932,-0.013925,-0.000000,-1.550003,0.950565,-0.538446,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.428025,-12.322823,11.611217,-10.908823,-0.604397,-0.010990,-0.472527,-0.010990
0.395390,0.369932,-0.002321,-0.000000,-1.555531,0.950565,-0.571411,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.433366,-12.322823,11.605494,-10.908823,-0.582417,-0.010990,-0.560440,-0.010990
0.395390,0.369932,-0.000002,-0.000000,-1.561255,0.950565,-0.538444,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.439088,-12.322823,11.599772,-10.908823,-0.538460,-0.010990,-0.538460,-0.010990
0.395390,0.369932,-0.002320,-0.000000,-1.566213,0.950565,-0.483503,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.444047,-12.322823,11.594813,-10.908823,-0.494507,-0.010990,-0.472527,-0.010990
0.395311,0.369932,-0.006966,-0.000000,-1.571170,0.950565,-0.483502,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.449388,-12.322823,11.590236,-10.908823,-0.516483,-0.010990,-0.450550,-0.010990
0.395309,0.369932,0.004642,-0.000000,-1.575370,0.950565,-0.428559,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.453584,-12.322823,11.586040,-10.908823,-0.406593,-0.010990,-0.450550,-0.010990
0.395309,0.369932,0.004642,-0.000000,-1.579184,0.950565,-0.362628,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.457398,-12.322823,11.582225,-10.908823,-0.340660,-0.010990,-0.384617,-0.010990
0.395433,0.369932,0.004637,-0.000000,-1.582421,0.950565,-0.340650,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.460069,-12.322823,11.578410,-10.908823,-0.318680,-0.010990,-0.362637,-0.010990
0.395390,0.369932,-0.002321,-0.000000,-1.586051,0.950565,-0.351638,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.463883,-12.322823,11.574977,-10.908823,-0.362637,-0.010990,-0.340660,-0.010990
0.395390,0.369932,0.002320,-0.000000,-1.589103,0.950565,-0.329662,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.466935,-12.322823,11.571925,-10.908823,-0.318680,-0.010990,-0.340660,-0.010990
0.395350,0.369932,-0.002322,-0.000000,-1.592724,0.950565,-0.329660,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.470750,-12.322823,11.568492,-10.908823,-0.340660,-0.010990,-0.318680,-0.010990
0.395311,0.369932,-0.004644,-0.000000,-1.596348,0.950565,-0.362628,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.474565,-12.322823,11.565059,-10.908823,-0.384617,-0.010990,-0.340660,-0.010990
0.395430,0.369932,0.004638,-0.000000,-1.599976,0.950565,-0.362629,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.477616,-12.322823,11.560862,-10.908823,-0.340660,-0.010990,-0.384617,-0.010990
0.395390,0.369932,-0.004640,-0.000000,-1.603597,0.950565,-0.362628,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.481431,-12.322823,11.557428,-10.908823,-0.384617,-0.010990,-0.340660,-0.010990
0.395312,0.369932,-0.002323,-0.000000,-1.607409,0.950565,-0.351638,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.485627,-12.322823,11.553995,-10.908823,-0.362637,-0.010990,-0.340660,-0.010990
0.395309,0.369932,-0.000001,-0.000000,-1.610847,0.950565,-0.340649,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.489060,-12.322823,11.550562,-10.908823,-0.340660,-0.010990,-0.340660,-0.010990
0.395350,0.369932,0.002321,-0.000000,-1.614089,0.950565,-0.329661,-0.010990,-1.009035,0.544630,-9.598467,-1.952052,-8.492112,-12.322823,11.547129,-10.908823,-0.318680,-0.010990,-0.340660,-0.010990
