R_kf_x,L_kf_x,R_x,L_x,R_kf_v,L_kf_v,R_v,L_v,R_kf_w,L_kf_w,a,w
-0.519528,-0.519528,17.455709,-19.697216,-0.000457,-0.000457,0.000000,0.000000,-0.014689,-0.014689,0.015003,-0.018807
-0.519532,-0.519532,17.455709,-19.697216,-0.000409,-0.000409,0.000000,0.000000,0.009186,0.009186,-0.006750,0.005694
-0.519536,-0.519536,17.455709,-19.697216,-0.000432,-0.000432,0.000000,0.000000,0.002889,0.002889,-0.006826,0.002498
-0.519541,-0.519541,17.455709,-19.697216,-0.000338,-0.000338,0.000000,0.000000,-0.014942,-0.014942,0.037672,-0.018807
-0.519542,-0.519542,17.455709,-19.697216,-0.000075,-0.000075,0.000000,0.000000,-0.009787,-0.009787,0.017975,-0.018807
-0.519543,-0.519543,17.455709,-19.697216,-0.000019,-0.000019,0.000000,0.000000,0.008406,0.008406,-0.015670,0.011020
-0.519542,-0.519542,17.455709,-19.697216,0.000124,0.000124,0.000000,0.000000,0.005425,0.005425,0.062925,0.004628
-0.519541,-0.519541,17.455709,-19.697216,0.000167,0.000167,0.000000,0.000000,-0.003500,-0.003500,-0.024567,-0.006024
-0.519540,-0.519540,17.455709,-19.697216,0.000116,0.000116,0.000000,0.000000,0.002412,0.002412,-0.012520,0.001433
-0.519539,-0.519539,17.455709,-19.697216,0.000012,0.000012,0.000000,0.000000,0.004549,0.004549,0.007315,0.004628
-0.519538,-0.519538,17.455709,-19.697216,0.000096,0.000096,0.000000,0.000000,0.005402,0.005402,0.001675,0.005694
-0.519537,-0.519537,17.455709,-19.697216,0.000161,0.000161,0.000000,0.000000,0.005292,0.005292,0.031641,0.006759
-0.519535,-0.519535,17.455709,-19.697216,0.000091,0.000091,0.000000,0.000000,0.011767,0.011767,-0.065261,0.016346
-0.519535,-0.519535,17.455709,-19.697216,0.000015,0.000015,0.000000,0.000000,0.007767,0.007767,-0.049202,0.008889
-0.519535,-0.519535,17.455709,-19.697216,0.000029,0.000029,0.000000,0.000000,0.001906,0.001906,0.074393,0.000367
-0.519536,-0.519536,17.455709,-19.697216,-0.000108,-0.000108,0.000000,0.000000,0.005241,0.005241,-0.051366,0.003563
-0.519536,-0.519536,17.455709,-19.697216,-0.000037,-0.000037,0.000000,0.000000,-0.001340,-0.001340,-0.039664,0.001433
-0.519537,-0.519537,17.455709,-19.697216,-0.000276,-0.000276,0.000000,0.000000,-0.005502,-0.005502,-0.054971,-0.009220
-0.519540,-0.519540,17.455709,-19.697216,-0.000281,-0.000281,0.000000,0.000000,-0.016260,-0.016260,-0.021250,-0.019873
-0.519543,-0.519543,17.455709,-19.697216,-0.000297,-0.000297,0.000000,0.000000,-0.001605,-0.001605,0.014225,-0.006024
-0.519545,-0.519545,17.455709,-19.697216,-0.000208,-0.000208,0.000000,0.000000,-0.014065,-0.014065,-0.011940,-0.017742
-0.519549,-0.519549,17.455709,-19.697216,-0.000350,-0.000350,0.000000,0.000000,-0.016824,-0.016824,0.002549,-0.020938
-0.519553,-0.519553,17.455709,-19.697216,-0.000500,-0.000500,0.000000,0.000000,-0.002700,-0.002700,-0.036541,-0.006024
-0.519558,-0.519558,17.455709,-19.697216,-0.000415,-0.000415,0.000000,0.000000,0.000725,0.000725,0.020694,-0.000698
-0.519562,-0.519562,17.455709,-19.697216,-0.000390,-0.000390,0.000000,0.000000,-0.008536,-0.008536,-0.004505,-0.011351
-0.519566,-0.519566,17.455709,-19.697216,-0.000481,-0.000481,0.000000,0.000000,-0.001910,-0.001910,0.007800,-0.000698
-0.519572,-0.519572,17.455709,-19.697216,-0.000644,-0.000644,0.000000,0.000000,-0.007193,-0.007193,0.026260,-0.010285
-0.519577,-0.519577,17.455709,-19.697216,-0.000463,-0.000463,0.000000,0.000000,0.002843,0.002843,0.018988,0.006759
-0.519583,-0.519583,17.455709,-19.697216,-0.000620,-0.000620,0.000000,0.000000,0.022810,0.022810,0.014079,0.025934
-0.519588,-0.519588,17.455709,-19.697216,-0.000332,-0.000332,0.000000,0.000000,0.004346,0.004346,0.055024,0.006759
-0.519591,-0.519591,17.455709,-19.697216,-0.000357,-0.000357,0.000000,0.000000,0.010463,0.010463,-0.016166,0.017412
-0.519593,-0.519593,17.455709,-19.697216,-0.000121,-0.000121,0.000000,0.000000,0.002115,0.002115,0.037255,-0.003894
-0.519595,-0.519595,17.455709,-19.697216,-0.000239,-0.000239,0.000000,0.000000,-0.003612,-0.003612,-0.014507,-0.004959
-0.519597,-0.519597,17.455709,-19.697216,-0.000174,-0.000174,0.000000,0.000000,-0.017690,-0.017690,0.046201,-0.023068
-0.519597,-0.519597,17.455709,-19.697216,0.000101,0.000101,0.000000,0.000000,-0.009351,-0.009351,0.002839,-0.013481
-0.519596,-0.519596,17.455709,-19.697216,0.000052,0.000052,0.000000,0.000000,-0.000584,-0.000584,-0.027351,0.000367
-0.519596,-0.519596,17.455709,-19.697216,0.000102,0.000102,0.000000,0.000000,-0.003816,-0.003816,0.017112,-0.003894
-0.519595,-0.519595,17.455709,-19.697216,0.000180,0.000180,0.000000,0.000000,0.021253,0.021253,-0.023434,0.020607
-0.519593,-0.519593,17.455709,-19.697216,0.000198,0.000198,0.000000,0.000000,-0.017420,-0.017420,0.016264,-0.019873
-0.519592,-0.519592,17.455709,-19.697216,0.000067,0.000067,0.000000,0.000000,0.006326,0.006326,0.033883,0.009955
-0.519590,-0.519590,17.455709,-19.697216,0.000299,0.000299,0.000000,0.000000,0.011679,0.011679,0.000014,0.009955
-0.519587,-0.519587,17.455709,-19.697216,0.000260,0.000260,0.000000,0.000000,0.007258,0.007258,-0.014857,0.014216
-0.519585,-0.519585,17.455709,-19.697216,0.000184,0.000184,0.000000,0.000000,0.000302,0.000302,0.014279,-0.004959
-0.519582,-0.519582,17.455709,-19.697216,0.000419,0.000419,0.000000,0.000000,-0.004518,-0.004518,-0.003132,-0.007090
-0.519577,-0.519577,17.455709,-19.697216,0.000590,0.000590,0.000000,0.000000,0.001290,0.001290,0.023119,0.002498
-0.519571,-0.519571,17.455709,-19.697216,0.000632,0.000632,0.000000,0.000000,-0.004466,-0.004466,0.005061,-0.008155
-0.519565,-0.519565,17.455709,-19.697216,0.000544,0.000544,0.000000,0.000000,-0.004270,-0.004270,0.021249,-0.015612
-0.519560,-0.519560,17.455709,-19.697216,0.000481,0.000481,0.000000,0.000000,-0.010316,-0.010316,-0.016271,-0.011351
-0.519556,-0.519556,17.455709,-19.697216,0.000267,0.000267,0.000000,0.000000,0.000814,0.000814,-0.046892,-0.003894
-0.519554,-0.519554,17.455709,-19.697216,0.000224,0.000224,0.000000,0.000000,-0.002497,-0.002497,0.033537,-0.000698
-0.519553,-0.519553,17.455709,-19.697216,-0.000019,-0.000019,0.000000,0.000000,-0.004250,-0.004250,-0.031116,0.000367
-0.519554,-0.519554,17.455709,-19.697216,-0.000123,-0.000123,0.000000,0.000000,-0.005919,-0.005919,-0.005368,-0.002828
-0.519555,-0.519555,17.455709,-19.697216,-0.000190,-0.000190,0.000000,0.000000,0.012481,0.012481,0.011008,0.018477
-0.519556,-0.519556,17.455709,-19.697216,-0.000077,-0.000077,0.000000,0.000000,-0.010094,-0.010094,0.030482,-0.017742
-0.519557,-0.519557,17.455709,-19.697216,-0.000030,-0.000030,0.000000,0.000000,0.010709,0.010709,-0.001171,0.013151
-0.519556,-0.519556,17.455709,-19.697216,0.000113,0.000113,0.000000,0.000000,0.000614,0.000614,0.009525,0.003563
-0.519555,-0.519555,17.455709,-19.697216,0.000200,0.000200,0.000000,0.000000,-0.009599,-0.009599,0.011339,-0.013481
-0.519553,-0.519553,17.455709,-19.697216,0.000205,0.000205,0.000000,0.000000,0.011146,0.011146,0.038248,0.016346
-0.519551,-0.519551,17.455709,-19.697216,0.000286,0.000286,0.000000,0.000000,0.010694,0.010694,-0.013970,0.012085
-0.519547,-0.519547,17.455709,-19.697216,0.000469,0.000469,0.000000,0.000000,-0.015453,-0.015453,0.017958,-0.019873
-0.519543,-0.519543,17.455709,-19.697216,0.000377,0.000377,0.000000,0.000000,0.011360,0.011360,-0.015698,0.011020
-0.519540,-0.519540,17.455709,-19.697216,0.000238,0.000238,0.000000,0.000000,-0.014641,-0.014641,0.024102,-0.016677
-0.519537,-0.519537,17.455709,-19.697216,0.000312,0.000312,0.000000,0.000000,-0.005504,-0.005504,0.022679,-0.008155
-0.519534,-0.519534,17.455709,-19.697216,0.000201,0.000201,0.000000,0.000000,-0.004303,-0.004303,-0.080902,-0.003894
-0.519532,-0.519532,17.455709,-19.697216,0.000233,0.000233,0.000000,0.000000,0.008511,0.008511,-0.030621,0.008889
-0.519529,-0.519529,17.455709,-19.697216,0.000424,0.000424,0.000000,0.000000,-0.006043,-0.006043,0.046020,-0.010285
-0.519524,-0.519524,17.455709,-19.697216,0.000512,0.000512,0.000000,0.000000,-0.014098,-0.014098,0.019832,-0.016677
-0.519518,-0.519518,17.455709,-19.697216,0.000763,0.000763,0.000000,0.000000,0.004496,0.004496,0.087095,0.001433
-0.519510,-0.519510,17.455709,-19.697216,0.000888,0.000888,0.000000,0.000000,0.008414,0.008414,-0.016434,0.011020
-0.519501,-0.519501,17.455709,-19.697216,0.000897,0.000897,0.000000,0.000000,0.012864,0.012864,0.017662,0.017412
-0.519491,-0.519491,17.455709,-19.697216,0.000854,0.000854,0.000000,0.000000,0.000186,0.000186,-0.016278,-0.000698
-0.519482,-0.519482,17.455709,-19.697216,0.000932,0.000932,0.000000,0.000000,0.007364,0.007364,0.012211,0.005694
-0.519473,-0.519473,17.455709,-19.697216,0.000888,0.000888,0.000000,0.000000,-0.002092,-0.002092,0.008801,-0.007090
-0.519465,-0.519465,17.455709,-19.697216,0.000705,0.000705,0.000000,0.000000,-0.001269,-0.001269,-0.027067,0.003563
-0.519459,-0.519459,17.455709,-19.697216,0.000472,0.000472,0.000000,0.000000,-0.000809,-0.000809,-0.012778,0.000367
-0.519456,-0.519456,17.455709,-19.697216,0.000283,0.000283,0.000000,0.000000,-0.005151,-0.005151,0.016309,-0.003894
-0.519453,-0.519453,17.455709,-19.697216,0.000217,0.000217,0.000000,0.000000,-0.014934,-0.014934,-0.022829,-0.023068
-0.519451,-0.519451,17.455709,-19.697216,0.000226,0.000226,0.000000,0.000000,0.011960,0.011960,0.000125,0.019542
-0.519448,-0.519448,17.455709,-19.697216,0.000325,0.000325,0.000000,0.000000,-0.016542,-0.016542,-0.019196,-0.020938
-0.519445,-0.519445,17.455709,-19.697216,0.000490,0.000490,0.000000,0.000000,0.000228,0.000228,-0.012403,0.000367
-0.519440,-0.519440,17.455709,-19.697216,0.000442,0.000442,0.000000,0.000000,-0.007815,-0.007815,0.032333,-0.007090
-0.519436,-0.519436,17.455709,-19.697216,0.000382,0.000382,0.000000,0.000000,0.004930,0.004930,0.039394,0.007824
-0.519433,-0.519433,17.455709,-19.697216,0.000218,0.000218,0.000000,0.000000,-0.006179,-0.006179,0.021912,-0.006024
-0.519429,-0.519429,17.455709,-19.697216,0.000493,0.000493,0.000000,0.000000,-0.006277,-0.006277,0.063200,-0.007090
-0.519424,-0.519424,17.455709,-19.697216,0.000555,0.000555,0.000000,0.000000,0.007274,0.007274,-0.001104,0.014216
-0.519418,-0.519418,17.455709,-19.697216,0.000653,0.000653,0.000000,0.000000,0.006155,0.006155,-0.030216,0.009955
-0.519411,-0.519411,17.455709,-19.697216,0.000623,0.000623,0.000000,0.000000,0.001624,0.001624,-0.010317,0.002498
-0.519406,-0.519406,17.455709,-19.697216,0.000561,0.000561,0.000000,0.000000,-0.000738,-0.000738,0.027316,-0.000698
-0.519400,-0.519400,17.455709,-19.697216,0.000661,0.000661,0.000000,0.000000,0.001181,0.001181,0.026837,0.000367
-0.519393,-0.519393,17.455709,-19.697216,0.000793,0.000793,0.000000,0.000000,-0.008522,-0.008522,-0.012599,-0.010285
-0.519385,-0.519385,17.455709,-19.697216,0.000879,0.000879,0.000000,0.000000,0.000150,0.000150,0.007907,-0.001763
-0.519376,-0.519376,17.455709,-19.697216,0.000969,0.000969,0.000000,0.000000,0.002874,0.002874,0.020674,0.004628
-0.519366,-0.519366,17.455709,-19.697216,0.001126,0.001126,0.000000,0.000000,-0.006611,-0.006611,0.024495,-0.011351
-0.519354,-0.519354,17.455709,-19.697216,0.001136,0.001136,0.000000,0.000000,-0.009940,-0.009940,-0.030754,-0.010285
-0.519342,-0.519342,17.455709,-19.697216,0.001172,0.001172,0.000000,0.000000,-0.012989,-0.012989,-0.028927,-0.015612
-0.519329,-0.519329,17.455709,-19.697216,0.001277,0.001277,0.000000,0.000000,-0.006771,-0.006771,0.003602,-0.012416
-0.519315,-0.519315,17.455709,-19.697216,0.001430,0.001430,0.000000,0.000000,0.004145,0.004145,0.025016,0.007824
-0.519299,-0.519299,17.455709,-19.697216,0.001645,0.001645,0.000000,0.000000,0.006245,0.006245,0.014206,0.004628
-0.519284,-0.519284,17.455709,-19.697216,0.001516,0.001516,0.000000,0.000000,-0.006265,-0.006265,0.060575,-0.004959
-0.519269,-0.519269,17.455709,-19.697216,0.001327,0.001327,0.000000,0.000000,-0.007120,-0.007120,0.027376,-0.006024
-0.519257,-0.519257,17.455709,-19.697216,0.001215,0.001215,0.000000,0.000000,0.002340,0.002340,0.012995,0.005694
-0.519245,-0.519245,17.455709,-19.697216,0.001226,0.001226,0.000000,0.000000,0.016172,0.016172,0.011338,0.019542
-0.519234,-0.519234,17.455709,-19.697216,0.001032,0.001032,0.000000,0.000000,-0.001890,-0.001890,-0.008831,-0.001763
-0.519224,-0.519224,17.455709,-19.697216,0.000878,0.000878,0.000000,0.000000,0.007047,0.007047,-0.019111,0.013151
-0.519216,-0.519216,17.455709,-19.697216,0.000920,0.000920,0.000000,0.000000,-0.016297,-0.016297,0.041631,-0.017742
-0.519193,-0.519193,17.455709,-19.697216,0.001137,0.001137,0.000000,0.000000,0.006757,0.006757,0.008646,0.008889
-0.519183,-0.519183,17.455709,-19.697216,0.001114,0.001114,0.000000,0.000000,0.005546,0.005546,-0.010029,0.006759
-0.519172,-0.519172,17.455709,-19.697216,0.001085,0.001085,0.000000,0.000000,0.015194,0.015194,-0.019662,0.016346
-0.519159,-0.519159,17.455709,-19.697216,0.001322,0.001322,0.000000,0.000000,0.001305,0.001305,0.028715,0.005694
-0.519146,-0.519146,17.455709,-19.697216,0.001459,0.001459,0.000000,0.000000,0.001271,0.001271,0.073343,0.000367
-0.519132,-0.519132,17.455709,-19.697216,0.001401,0.001401,0.000000,0.000000,-0.020479,-0.020479,0.016170,-0.018807
-0.519116,-0.519116,17.455709,-19.697216,0.001695,0.001695,0.000000,0.000000,0.005431,0.005431,0.013806,0.007824
-0.519100,-0.519100,17.455709,-19.697216,0.001632,0.001632,0.000000,0.000000,0.000088,0.000088,0.003560,-0.000698
-0.519083,-0.519083,17.455709,-19.697216,0.001655,0.001655,0.000000,0.000000,0.011716,0.011716,0.003240,0.019542
-0.519067,-0.519067,17.455709,-19.697216,0.001577,0.001577,0.000000,0.000000,0.008943,0.008943,0.030454,0.009955
-0.519051,-0.519051,17.455709,-19.697216,0.001688,0.001688,0.000000,0.000000,-0.001193,-0.001193,-0.009376,-0.001763
-0.519035,-0.519035,17.455709,-19.697216,0.001599,0.001599,0.000000,0.000000,0.006902,0.006902,0.014241,0.005694
-0.519018,-0.519018,17.455709,-19.697216,0.001661,0.001661,0.000000,0.000000,0.020738,0.020738,-0.057421,0.030195
-0.519002,-0.519002,17.455709,-19.697216,0.001532,0.001532,0.000000,0.000000,0.009138,0.009138,0.023376,0.011020
-0.518987,-0.518987,17.455709,-19.697216,0.001418,0.001418,0.000000,0.000000,0.016729,0.016729,0.003542,0.021673
-0.518973,-0.518973,17.455709,-19.697216,0.001527,0.001527,0.000000,0.000000,-0.004168,-0.004168,0.023814,-0.001763
-0.518957,-0.518957,17.455709,-19.697216,0.001651,0.001651,0.000000,0.000000,0.006888,0.006888,-0.025102,0.014216
-0.518942,-0.518942,17.455709,-19.697216,0.001326,0.001326,0.000000,0.000000,0.000499,0.000499,-0.048164,0.005694
-0.518928,-0.518928,17.455709,-19.697216,0.001372,0.001372,0.000000,0.000000,0.011732,0.011732,0.011321,0.015281
-0.518916,-0.518916,17.455709,-19.697216,0.001115,0.001115,0.000000,0.000000,-0.010963,-0.010963,0.054286,-0.019873
-0.518904,-0.518904,17.455709,-19.697216,0.001206,0.001206,0.000000,0.000000,0.005543,0.005543,-0.006888,0.009955
-0.518891,-0.518891,17.455709,-19.697216,0.001333,0.001333,0.000000,0.000000,0.001560,0.001560,0.027265,0.004628
-0.518878,-0.518878,17.455709,-19.697216,0.001333,0.001333,0.000000,0.000000,0.008262,0.008262,-0.015756,0.011020
-0.518863,-0.518863,17.455709,-19.697216,0.001514,0.001514,0.000000,0.000000,0.013416,0.013416,0.023723,0.020607
-0.518848,-0.518848,17.455709,-19.697216,0.001522,0.001522,0.000000,0.000000,0.012403,0.012403,0.029413,0.015281
-0.518831,-0.518831,17.455709,-19.697216,0.001741,0.001741,0.000000,0.000000,-0.020509,-0.020509,0.027224,-0.032656
-0.518814,-0.518814,17.455709,-19.697216,0.001661,0.001661,0.000000,0.000000,0.009846,0.009846,-0.034415,0.013151
-0.518797,-0.518797,17.455709,-19.697216,0.001709,0.001709,0.000000,0.000000,-0.012784,-0.012784,0.006834,-0.008155
-0.518780,-0.518780,17.455709,-19.697216,0.001600,0.001600,0.000000,0.000000,0.007651,0.007651,-0.038681,0.016346
-0.518765,-0.518765,17.455709,-19.697216,0.001514,0.001514,0.000000,0.000000,-0.003081,-0.003081,-0.015416,-0.007090
-0.518751,-0.518751,17.455709,-19.697216,0.001327,0.001327,0.000000,0.000000,0.009385,0.009385,0.004675,0.013151
-0.518737,-0.518737,17.455709,-19.697216,0.001461,0.001461,0.000000,0.000000,-0.000720,-0.000720,-0.026263,0.001433
-0.518722,-0.518722,17.455709,-19.697216,0.001424,0.001424,0.000000,0.000000,-0.003337,-0.003337,-0.042350,0.003563
-0.518708,-0.518708,17.455709,-19.697216,0.001377,0.001377,0.000000,0.000000,0.002452,0.002452,-0.028089,0.006759
-0.518694,-0.518694,17.455709,-19.697216,0.001384,0.001384,0.000000,0.000000,0.000815,0.000815,0.000441,0.002498
-0.518680,-0.518680,17.455709,-19.697216,0.001465,0.001465,0.000000,0.000000,-0.000918,-0.000918,-0.004798,-0.004959
-0.518666,-0.518666,17.455709,-19.697216,0.001511,0.001511,0.000000,0.000000,0.009215,0.009215,0.025622,0.009955
-0.518651,-0.518651,17.455709,-19.697216,0.001437,0.001437,0.000000,0.000000,0.001308,0.001308,0.045780,0.002498
-0.518638,-0.518638,17.455709,-19.697216,0.001176,0.001176,0.000000,0.000000,-0.005951,-0.005951,-0.005650,-0.010285
-0.518625,-0.518625,17.455709,-19.697216,0.001401,0.001401,0.000000,0.000000,-0.001411,-0.001411,-0.023838,-0.000698
-0.518612,-0.518612,17.455709,-19.697216,0.001330,0.001330,0.000000,0.000000,0.003822,0.003822,0.021134,0.005694
-0.518598,-0.518598,17.455709,-19.697216,0.001352,0.001352,0.000000,0.000000,0.019880,0.019880,0.021188,0.023803
-0.518584,-0.518584,17.455709,-19.697216,0.001492,0.001492,0.000000,0.000000,-0.004275,-0.004275,-0.052496,-0.006024
-0.518569,-0.518569,17.455709,-19.697216,0.001426,0.001426,0.000000,0.000000,0.007097,0.007097,0.028456,0.011020
-0.518555,-0.518555,17.455709,-19.697216,0.001504,0.001504,0.000000,0.000000,-0.013869,-0.013869,0.024129,-0.017742
-0.518540,-0.518540,17.455709,-19.697216,0.001507,0.001507,0.000000,0.000000,0.009378,0.009378,0.080383,0.006759
-0.518525,-0.518525,17.455709,-19.697216,0.001437,0.001437,0.000000,0.000000,-0.014126,-0.014126,-0.023637,-0.017742
-0.518510,-0.518510,17.455709,-19.697216,0.001473,0.001473,0.000000,0.000000,-0.005965,-0.005965,-0.000819,-0.007090
-0.518496,-0.518496,17.455709,-19.697216,0.001389,0.001389,0.000000,0.000000,0.010671,0.010671,-0.000880,0.020607
-0.518483,-0.518483,17.455709,-19.697216,0.001183,0.001183,0.000000,0.000000,-0.004809,-0.004809,-0.015123,-0.007090
-0.518470,-0.518470,17.455709,-19.697216,0.001357,0.001357,0.000000,0.000000,-0.001403,-0.001403,0.049811,0.002498
-0.518455,-0.518455,17.455709,-19.697216,0.001435,0.001435,0.000000,0.000000,-0.007388,-0.007388,0.026887,-0.011351
-0.518440,-0.518440,17.455709,-19.697216,0.001527,0.001527,0.000000,0.000000,-0.007553,-0.007553,-0.011398,-0.006024
-0.518425,-0.518425,17.455709,-19.697216,0.001532,0.001532,0.000000,0.000000,0.005995,0.005995,-0.002435,0.009955
-0.518410,-0.518410,17.455709,-19.697216,0.001516,0.001516,0.000000,0.000000,-0.001477,-0.001477,0.008284,-0.004959
-0.518396,-0.518396,17.455709,-19.697216,0.001384,0.001384,0.000000,0.000000,-0.008930,-0.008930,0.020812,-0.004959
-0.518381,-0.518381,17.455709,-19.697216,0.001483,0.001483,0.000000,0.000000,0.016288,0.016288,0.067170,0.016346
-0.518367,-0.518367,17.455709,-19.697216,0.001466,0.001466,0.000000,0.000000,-0.004632,-0.004632,-0.002995,-0.007090
-0.518352,-0.518352,17.455709,-19.697216,0.001469,0.001469,0.000000,0.000000,-0.017813,-0.017813,0.011286,-0.022003
-0.518337,-0.518337,17.455709,-19.697216,0.001429,0.001429,0.000000,0.000000,-0.001630,-0.001630,0.006121,-0.000698
-0.518324,-0.518324,17.455709,-19.697216,0.001241,0.001241,0.000000,0.000000,0.002065,0.002065,-0.012032,0.003563
-0.518311,-0.518311,17.455709,-19.697216,0.001379,0.001379,0.000000,0.000000,-0.005068,-0.005068,0.065059,-0.006024
-0.518296,-0.518296,17.455709,-19.697216,0.001553,0.001553,0.000000,0.000000,-0.011296,-0.011296,0.048683,-0.015612
-0.518281,-0.518281,17.455709,-19.697216,0.001522,0.001522,0.000000,0.000000,0.007602,0.007602,0.052266,0.012085
-0.518265,-0.518265,17.455709,-19.697216,0.001660,0.001660,0.000000,0.000000,0.012534,0.012534,0.046886,0.016346
-0.518248,-0.518248,17.455709,-19.697216,0.001725,0.001725,0.000000,0.000000,0.001808,0.001808,0.000101,0.002498
-0.518231,-0.518231,17.455709,-19.697216,0.001576,0.001576,0.000000,0.000000,0.013315,0.013315,-0.016255,0.016346
-0.518214,-0.518214,17.455709,-19.697216,0.001702,0.001702,0.000000,0.000000,-0.011400,-0.011400,0.010309,-0.016677
-0.518195,-0.518195,17.455709,-19.697216,0.002079,0.002079,0.000000,0.000000,0.004368,0.004368,0.042329,0.008889
-0.518174,-0.518174,17.455709,-19.697216,0.002263,0.002263,0.000000,0.000000,0.002172,0.002172,0.043611,0.002498
-0.518151,-0.518151,17.455709,-19.697216,0.002272,0.002272,0.000000,0.000000,0.019151,0.019151,-0.015301,0.024868
-0.518129,-0.518129,17.455709,-19.697216,0.002282,0.002282,0.000000,0.000000,-0.003600,-0.003600,0.050932,-0.002828
-0.518106,-0.518106,17.455709,-19.697216,0.002356,0.002356,0.000000,0.000000,0.005872,0.005872,0.041538,0.006759
-0.518082,-0.518082,17.455709,-19.697216,0.002284,0.002284,0.000000,0.000000,0.006797,0.006797,0.013649,0.015281
-0.518058,-0.518058,17.455709,-19.697216,0.002523,0.002523,0.000000,0.000000,-0.006269,-0.006269,-0.011606,-0.006024
-0.518034,-0.518034,17.455709,-19.697216,0.002449,0.002449,0.000000,0.000000,-0.003420,-0.003420,0.097447,-0.002828
-0.518010,-0.518010,17.455709,-19.697216,0.002410,0.002410,0.000000,0.000000,-0.012766,-0.012766,-0.025380,-0.011351
-0.517984,-0.517984,17.455709,-19.697216,0.002531,0.002531,0.000000,0.000000,0.002666,0.002666,-0.010383,0.008889
-0.517959,-0.517959,17.455709,-19.697216,0.002520,0.002520,0.000000,0.000000,0.004723,0.004723,-0.005146,0.005694
-0.517932,-0.517932,17.455709,-19.697216,0.002660,0.002660,0.000000,0.000000,-0.018699,-0.018699,-0.037926,-0.022003
-0.517906,-0.517906,17.455709,-19.697216,0.002725,0.002725,0.000000,0.000000,-0.001399,-0.001399,0.011215,0.002498
-0.517879,-0.517879,17.455709,-19.697216,0.002627,0.002627,0.000000,0.000000,-0.009401,-0.009401,0.005440,-0.010285
-0.517854,-0.517854,17.455709,-19.697216,0.002343,0.002343,0.000000,0.000000,0.003270,0.003270,-0.071687,0.000367
-0.517831,-0.517831,17.455709,-19.697216,0.002381,0.002381,0.000000,0.000000,-0.012623,-0.012623,0.008866,-0.018807
-0.517808,-0.517808,17.455709,-19.697216,0.002313,0.002313,0.000000,0.000000,0.003026,0.003026,0.040913,0.003563
-0.517785,-0.517785,17.455709,-19.697216,0.002182,0.002182,0.000000,0.000000,-0.004115,-0.004115,-0.016673,-0.004959
-0.517763,-0.517763,17.455709,-19.697216,0.002273,0.002273,0.000000,0.000000,0.007301,0.007301,0.020229,0.012085
-0.517741,-0.517741,17.455709,-19.697216,0.002103,0.002103,0.000000,0.000000,-0.000448,-0.000448,0.024161,-0.001763
-0.517719,-0.517719,17.455709,-19.697216,0.002288,0.002288,0.000000,0.000000,-0.000271,-0.000271,0.025990,-0.000698
-0.517698,-0.517698,17.455709,-19.697216,0.002064,0.002064,0.000000,0.000000,0.001103,0.001103,-0.041949,0.001433
-0.517677,-0.517677,17.455709,-19.697216,0.002038,0.002038,0.000000,0.000000,-0.009854,-0.009854,-0.029713,-0.013481
-0.517657,-0.517657,17.455709,-19.697216,0.002089,0.002089,0.000000,0.000000,0.002934,0.002934,0.051140,0.006759
-0.517634,-0.517634,17.455709,-19.697216,0.002392,0.002392,0.000000,0.000000,0.002318,0.002318,0.025967,0.000367
-0.517610,-0.517610,17.455709,-19.697216,0.002444,0.002444,0.000000,0.000000,-0.008177,-0.008177,0.045501,-0.014546
-0.517586,-0.517586,17.455709,-19.697216,0.002379,0.002379,0.000000,0.000000,0.008471,0.008471,0.042357,0.005694
-0.517562,-0.517562,17.455709,-19.697216,0.002287,0.002287,0.000000,0.000000,0.003410,0.003410,-0.049204,0.005694
-0.517539,-0.517539,17.455709,-19.697216,0.002289,0.002289,0.000000,0.000000,-0.014845,-0.014845,-0.014842,-0.019873
-0.517516,-0.517516,17.455709,-19.697216,0.002352,0.002352,0.000000,0.000000,-0.000858,-0.000858,-0.000537,-0.004959
-0.517492,-0.517492,17.455709,-19.697216,0.002511,0.002511,0.000000,0.000000,0.017475,0.017475,-0.006334,0.022738
-0.517467,-0.517467,17.455709,-19.697216,0.002360,0.002360,0.000000,0.000000,-0.002308,-0.002308,-0.029411,-0.000698
-0.517445,-0.517445,17.455709,-19.697216,0.002290,0.002290,0.000000,0.000000,0.004366,0.004366,0.006185,0.007824
-0.517424,-0.517424,17.455709,-19.697216,0.002027,0.002027,0.000000,0.000000,0.006313,0.006313,-0.015299,0.009955
-0.517404,-0.517404,17.455709,-19.697216,0.001897,0.001897,0.000000,0.000000,-0.000905,-0.000905,-0.016682,0.000367
-0.517386,-0.517386,17.455709,-19.697216,0.001859,0.001859,0.000000,0.000000,-0.003481,-0.003481,-0.068779,-0.003894
-0.517367,-0.517367,17.455709,-19.697216,0.001931,0.001931,0.000000,0.000000,-0.017338,-0.017338,0.006656,-0.019873
-0.517346,-0.517346,17.455709,-19.697216,0.002184,0.002184,0.000000,0.000000,0.010655,0.010655,0.047185,0.015281
-0.517323,-0.517323,17.455709,-19.697216,0.002358,0.002358,0.000000,0.000000,0.001496,0.001496,0.038062,-0.001763
-0.517299,-0.517299,17.455709,-19.697216,0.002497,0.002497,0.000000,0.000000,0.009028,0.009028,0.049177,0.013151
-0.517275,-0.517275,17.455709,-19.697216,0.002374,0.002374,0.000000,0.000000,0.002744,0.002744,0.053020,0.005694
