v,I,P,PR,PL,TR,TL,TRR,TRL,WR,WL,BR,BL,total,total_bias
23.150000,0.160000,3.704000,14.901004,52.406788,-3.093497,4.369446,-0.078423,0.029774,2.336287,-3.019896,-11.197004,-48.702789,67.307793,-63.603794
23.150000,0.160000,3.704000,14.901004,52.406788,-3.093497,4.369446,-0.053700,-0.007444,3.185164,-2.914725,-11.197004,-48.702789,67.307793,-63.603794
23.150000,0.160000,3.704000,14.901004,52.406788,-3.093497,4.369446,-0.052370,0.030837,3.943894,-2.629262,-11.197004,-48.702789,67.307793,-63.603794
23.150000,0.160000,3.704000,14.901004,52.406788,-3.093497,4.369446,-0.055826,-0.004785,4.259405,-2.531604,-11.197004,-48.702789,67.307793,-63.603794
23.150000,0.160000,3.704000,14.901004,52.406788,-3.093497,4.369446,-0.012229,-0.027913,3.913845,-2.787018,-11.197004,-48.702789,67.307793,-63.603794
23.150000,0.160000,3.704000,14.901004,52.406788,-3.093497,4.369446,-0.013824,-0.003988,3.200188,-2.396385,-11.197004,-48.702789,67.307793,-63.603794
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.000798,-0.019406,3.771113,-2.554141,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.013292,0.027913,3.643407,-2.396385,-11.187405,-48.693188,67.307793,-63.594193
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,-0.017280,0.014887,3.485651,-2.614238,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,-0.003456,0.005848,3.583309,-2.614238,-11.190604,-48.696388,67.307793,-63.597393
23.160000,0.160000,3.705600,14.901004,52.406788,-3.093497,4.369446,-0.029242,0.014355,3.658431,-2.426434,-11.195404,-48.701187,67.307793,-63.602192
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,0.011697,0.003190,3.703504,-2.599214,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.024989,0.030572,3.913845,-3.448090,-10.958704,-48.464489,67.307793,-63.365494
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,-0.032432,0.020470,3.876284,-3.493163,-11.192204,-48.697987,67.307793,-63.598991
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,-0.038547,0.012229,4.176771,-3.620870,-11.192204,-48.697987,67.307793,-63.598991
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,-0.005848,0.003988,4.507307,-3.711016,-11.192204,-48.697987,67.307793,-63.598991
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,0.003456,0.034028,4.950525,-4.026528,-11.192204,-48.697987,67.307793,-63.598991
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,-0.017545,0.012229,4.852868,-4.184284,-11.192204,-48.697987,67.307793,-63.598991
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,0.015153,0.009836,4.935502,-4.357064,-11.192204,-48.697987,67.307793,-63.598991
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,-0.019140,0.043598,5.093257,-5.273549,-11.192204,-48.697987,67.307793,-63.598991
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,-0.030572,0.045990,4.822818,-5.318623,-11.192204,-48.697987,67.307793,-63.598991
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.018343,0.039610,5.183403,-5.581549,-11.187405,-48.693188,67.307793,-63.594193
23.160000,0.160000,3.705600,14.901004,52.406788,-3.093497,4.369446,0.019672,-0.024191,5.123305,-4.958038,-11.195404,-48.701187,67.307793,-63.602192
23.160000,0.170000,3.937200,14.901004,52.406788,-3.093497,4.369446,0.021533,-0.010899,4.589941,-5.100769,-10.963804,-48.469589,67.307793,-63.370594
23.170000,0.180000,4.170600,14.901004,52.406788,-3.093497,4.369446,0.021533,-0.011431,4.567404,-4.499795,-10.730404,-48.236187,67.307793,-63.137192
23.139999,0.180000,4.165200,14.901004,52.406788,-3.093497,4.369446,0.001329,0.002127,4.665063,-4.469746,-10.735804,-48.241589,67.307793,-63.142593
23.139999,0.170000,3.933800,14.901004,52.406788,-3.093497,4.369446,0.013026,-0.044661,4.221844,-4.214332,-10.967204,-48.472988,67.307793,-63.373993
23.139999,0.170000,3.933800,14.901004,52.406788,-3.093497,4.369446,-0.029242,0.005051,4.019015,-4.266917,-10.967204,-48.472988,67.307793,-63.373993
23.139999,0.170000,3.933800,14.901004,52.406788,-3.093497,4.369446,-0.029242,0.008507,5.198428,-4.612478,-10.967204,-48.472988,67.307793,-63.373993
23.139999,0.170000,3.933800,14.901004,52.406788,-3.093497,4.369446,0.017280,-0.034293,4.837843,-4.124186,-10.967204,-48.472988,67.307793,-63.373993
23.139999,0.170000,3.933800,14.901004,52.406788,-3.093497,4.369446,0.071245,-0.037218,3.598333,-3.463114,-10.967204,-48.472988,67.307793,-63.373993
23.139999,0.170000,3.933800,14.901004,52.406788,-3.093497,4.369446,0.087196,-0.104475,2.351312,-2.065849,-10.967204,-48.472988,67.307793,-63.373993
23.139999,0.170000,3.933800,14.901004,52.406788,-3.093497,4.369446,0.095171,-0.043066,1.156875,-1.938142,-10.967204,-48.472988,67.307793,-63.373993
23.139999,0.170000,3.933800,14.901004,52.406788,-3.093497,4.369446,0.041471,-0.062472,0.984095,-1.044193,-10.967204,-48.472988,67.307793,-63.373993
23.139999,0.170000,3.933800,14.901004,52.406788,-3.093497,4.369446,0.020736,-0.032167,0.939022,-1.044193,-10.967204,-48.472988,67.307793,-63.373993
23.320000,0.150000,3.498000,14.901004,52.406788,-3.093497,4.369446,-0.037749,-0.016482,1.314631,-1.509948,-11.403004,-48.908787,67.307793,-63.809792
23.230000,0.160000,3.716800,14.901004,52.406788,-3.093497,4.369446,-0.050244,0.011431,1.832972,-1.765362,-11.184204,-48.689987,67.307793,-63.590992
23.250000,0.160000,3.720000,14.901004,52.406788,-3.093497,4.369446,-0.035357,0.034293,2.366336,-1.840484,-11.181004,-48.686787,67.307793,-63.587791
23.269999,0.160000,3.723200,14.901004,52.406788,-3.093497,4.369446,0.009304,-0.028711,2.231117,-2.396385,-11.177804,-48.683590,67.307793,-63.584595
23.250000,0.170000,3.952500,14.901004,52.406788,-3.093497,4.369446,-0.006646,-0.009039,2.216093,-1.810435,-10.948503,-48.454288,67.307793,-63.355293
23.279999,0.160000,3.724800,14.901004,52.406788,-3.093497,4.369446,0.015685,0.031369,1.847996,-1.893069,-11.176205,-48.681988,67.307793,-63.582993
23.279999,0.160000,3.724800,14.901004,52.406788,-3.093497,4.369446,0.054763,0.009570,1.367217,-1.434826,-11.176205,-48.681988,67.307793,-63.582993
23.279999,0.160000,3.724800,14.901004,52.406788,-3.093497,4.369446,0.035623,-0.047585,1.284582,-1.374729,-11.176205,-48.681988,67.307793,-63.582993
23.279999,0.160000,3.724800,14.901004,52.406788,-3.093497,4.369446,0.030837,-0.082145,0.796291,-0.676096,-11.176205,-48.681988,67.307793,-63.582993
23.279999,0.160000,3.724800,14.901004,52.406788,-3.093497,4.369446,0.021267,-0.024457,0.623511,-0.443219,-11.176205,-48.681988,67.307793,-63.582993
23.279999,0.160000,3.724800,14.901004,52.406788,-3.093497,4.369446,-0.029242,-0.013824,0.495804,-0.022537,-11.176205,-48.681988,67.307793,-63.582993
23.279999,0.160000,3.724800,14.901004,52.406788,-3.093497,4.369446,-0.013824,0.005317,0.518340,0.150244,-11.176205,-48.681988,67.307793,-63.582993
23.279999,0.160000,3.724800,14.901004,52.406788,-3.093497,4.369446,-0.011963,-0.014355,0.668584,-0.082634,-11.176205,-48.681988,67.307793,-63.582993
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,0.022596,0.012494,0.247902,-0.127707,-10.955304,-48.461086,67.307793,-63.362091
23.230000,0.160000,3.716800,14.901004,52.406788,-3.093497,4.369446,0.013824,0.015685,0.345560,-0.210341,-11.184204,-48.689987,67.307793,-63.590992
23.230000,0.170000,3.949100,14.901004,52.406788,-3.093497,4.369446,0.015419,0.005848,0.090146,-0.240390,-10.951904,-48.457687,67.307793,-63.358692
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,0.005848,-0.009304,-0.022537,-0.210341,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,0.015419,0.005317,0.015024,-0.353072,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,0.000798,0.002658,0.000000,-0.773754,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.002127,0.018343,0.172780,-0.646047,-10.955304,-48.461086,67.307793,-63.362091
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,-0.001063,-0.002924,0.217853,-0.413170,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,0.004519,-0.004519,0.135219,-0.368097,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,0.016748,-0.005317,0.217853,-0.210341,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,-0.023128,-0.017811,0.172780,0.045073,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,0.014621,-0.005051,0.075122,0.090146,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,0.014090,-0.005051,0.060097,0.000000,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,0.011963,0.014355,0.135219,-0.022537,-11.190604,-48.696388,67.307793,-63.597393
23.230000,0.160000,3.716800,14.901004,52.406788,-3.093497,4.369446,0.028445,0.034028,0.172780,0.000000,-11.184204,-48.689987,67.307793,-63.590992
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,-0.005317,-0.005051,0.090146,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.005317,-0.024723,0.172780,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.180000,4.177800,14.901004,52.406788,-3.093497,4.369446,-0.005051,0.023926,0.323024,0.000000,-10.723204,-48.228989,67.307793,-63.129993
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.005051,-0.005051,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,-0.005051,-0.014621,-0.112683,0.000000,-11.190604,-48.696388,67.307793,-63.597393
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.014355,-0.005051,-0.097658,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.024723,0.013824,0.045073,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.005051,-0.005051,0.015024,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.005051,0.004253,0.015024,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.000000,0.003722,0.120195,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.013292,-0.005051,0.120195,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.003722,0.004253,0.150244,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,0.028711,0.005051,-0.037561,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.011697,-0.015419,-0.022537,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.140000,3.249400,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.014621,0.000000,0.000000,-11.651604,-49.157387,67.307793,-64.058395
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.015419,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,-0.003722,-0.014621,0.000000,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.005051,0.000000,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.004253,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.014621,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.003722,0.014355,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,0.011697,-0.034293,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.005051,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.003722,0.014355,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.014355,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.180000,4.177800,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.004253,0.000000,0.000000,-10.723204,-48.228989,67.307793,-63.129993
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.005051,-0.034293,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.004253,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,0.011697,-0.005051,0.000000,0.000000,-11.190604,-48.696388,67.307793,-63.597393
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.005051,0.004253,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.180000,0.150000,3.477000,14.901004,52.406788,-3.093497,4.369446,-0.021001,-0.014355,0.000000,-0.022537,-11.424004,-48.929787,67.307793,-63.830791
23.180000,0.150000,3.477000,14.901004,52.406788,-3.093497,4.369446,0.013026,-0.014355,0.000000,0.000000,-11.424004,-48.929787,67.307793,-63.830791
23.180000,0.150000,3.477000,14.901004,52.406788,-3.093497,4.369446,-0.087727,-0.014355,0.000000,0.000000,-11.424004,-48.929787,67.307793,-63.830791
23.180000,0.150000,3.477000,14.901004,52.406788,-3.093497,4.369446,-0.003722,-0.024723,0.000000,0.000000,-11.424004,-48.929787,67.307793,-63.830791
23.180000,0.150000,3.477000,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.023660,0.000000,0.000000,-11.424004,-48.929787,67.307793,-63.830791
23.180000,0.150000,3.477000,14.901004,52.406788,-3.093497,4.369446,-0.021001,0.014355,0.000000,0.000000,-11.424004,-48.929787,67.307793,-63.830791
23.180000,0.150000,3.477000,14.901004,52.406788,-3.093497,4.369446,0.012229,0.014355,0.000000,0.000000,-11.424004,-48.929787,67.307793,-63.830791
23.180000,0.150000,3.477000,14.901004,52.406788,-3.093497,4.369446,0.011697,-0.005051,0.000000,0.000000,-11.424004,-48.929787,67.307793,-63.830791
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.014621,0.000000,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,-0.003722,-0.014621,0.000000,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,-0.005051,0.014355,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.005051,0.000000,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.014355,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.013026,-0.005051,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.014355,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.011697,-0.014621,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.005051,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.014355,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.013026,-0.005051,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.012229,0.014355,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.005051,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.004253,0.000000,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,0.028977,-0.034028,0.000000,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,0.013026,-0.014621,0.000000,0.000000,-11.190604,-48.696388,67.307793,-63.597393
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.014621,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,-0.021001,-0.005051,0.000000,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.014355,0.000000,0.000000,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.024723,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.005051,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.005051,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.005051,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,0.011697,-0.014621,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,-0.020470,-0.015419,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.014621,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.014621,0.000000,0.000000,-11.192204,-48.697987,67.307793,-63.598991
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.021001,0.004253,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.014355,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.005051,-0.005051,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,0.013026,-0.015419,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.004253,0.000000,0.000000,-11.190604,-48.696388,67.307793,-63.597393
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.005051,-0.005051,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.020470,0.024723,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.005051,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,0.013026,-0.005051,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.021001,-0.005051,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.021001,0.005051,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.005051,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.005051,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.014355,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.180000,0.170000,3.940600,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.014621,0.000000,0.000000,-10.960403,-48.466187,67.307793,-63.367191
23.230000,0.160000,3.716800,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.005051,0.000000,0.000000,-11.184204,-48.689987,67.307793,-63.590992
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,0.013026,0.005051,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.053700,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.209999,0.170000,3.945700,14.901004,52.406788,-3.093497,4.369446,0.012229,0.004253,0.000000,0.000000,-10.955304,-48.461086,67.307793,-63.362091
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.014355,0.000000,0.000000,-11.190604,-48.696388,67.307793,-63.597393
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.003722,0.014355,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.005051,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,0.028977,0.023660,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,0.011697,-0.015419,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.189999,0.170000,3.942300,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.005051,0.000000,0.000000,-10.958704,-48.464489,67.307793,-63.365494
23.180000,0.170000,3.940600,14.901004,52.406788,-3.093497,4.369446,0.011697,0.014355,0.000000,0.000000,-10.960403,-48.466187,67.307793,-63.367191
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,-0.003722,0.004253,0.000000,0.000000,-11.192204,-48.697987,67.307793,-63.598991
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.023926,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.005051,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,0.028977,0.004253,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.014621,0.000000,0.000000,-11.192204,-48.697987,67.307793,-63.598991
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.015419,0.000000,0.000000,-11.192204,-48.697987,67.307793,-63.598991
23.209999,0.180000,4.177800,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.014621,0.000000,0.000000,-10.723204,-48.228989,67.307793,-63.129993
23.209999,0.180000,4.177800,14.901004,52.406788,-3.093497,4.369446,-0.003722,0.023660,0.000000,0.000000,-10.723204,-48.228989,67.307793,-63.129993
23.209999,0.180000,4.177800,14.901004,52.406788,-3.093497,4.369446,-0.003722,0.005051,0.000000,0.000000,-10.723204,-48.228989,67.307793,-63.129993
23.209999,0.180000,4.177800,14.901004,52.406788,-3.093497,4.369446,0.012229,0.005051,0.000000,0.000000,-10.723204,-48.228989,67.307793,-63.129993
23.209999,0.180000,4.177800,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.005051,0.000000,0.000000,-10.723204,-48.228989,67.307793,-63.129993
23.209999,0.180000,4.177800,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.014621,0.000000,0.000000,-10.723204,-48.228989,67.307793,-63.129993
23.209999,0.160000,3.713600,14.901004,52.406788,-3.093497,4.369446,-0.004253,-0.014621,0.000000,0.000000,-11.187405,-48.693188,67.307793,-63.594193
23.180000,0.160000,3.708800,14.901004,52.406788,-3.093497,4.369446,0.012229,0.024723,0.000000,0.000000,-11.192204,-48.697987,67.307793,-63.598991
23.209999,0.150000,3.481500,14.901004,52.406788,-3.093497,4.369446,-0.003722,0.005051,0.000000,0.000000,-11.419504,-48.925289,67.307793,-63.826294
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,-0.021001,0.014355,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,-0.004253,0.023660,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.189999,0.150000,3.478500,14.901004,52.406788,-3.093497,4.369446,0.011697,0.014355,0.000000,0.000000,-11.422504,-48.928288,67.307793,-63.829292
23.189999,0.160000,3.710400,14.901004,52.406788,-3.093497,4.369446,0.012229,-0.005051,0.000000,0.000000,-11.190604,-48.696388,67.307793,-63.597393
